date,word,count
9.10.23,strike,4
9.10.23,five,2
9.10.23,time,4
9.10.23,higher,2
9.10.23,carried,2
9.10.23,hezbollah,2
9.10.23,second,1
9.10.23,lebanon,3
9.10.23,'m,1
9.10.23,repeating,1
9.10.23,right,1
9.10.23,60,1
9.10.23,fighter,1
9.10.23,jet,1
9.10.23,completed,2
9.10.23,heart,2
9.10.23,city,1
9.10.23,multiple,1
9.10.23,round,1
9.10.23,rimal,1
9.10.23,neighborhood,2
9.10.23,densely,1
9.10.23,populated,1
9.10.23,intelligence,3
9.10.23,terrorist,11
9.10.23,mean,1
9.10.23,gathering,2
9.10.23,area,8
9.10.23,operational,1
9.10.23,apartment,1
9.10.23,command,1
9.10.23,center,1
9.10.23,yesterday,1
9.10.23,similar,1
9.10.23,beit,1
9.10.23,hanoun,1
9.10.23,know,2
9.10.23,killed,5
9.10.23,dozen,2
9.10.23,far,2
9.10.23,hundred,3
9.10.23,inside,1
9.10.23,'ve,7
9.10.23,near,2
9.10.23,border,3
9.10.23,fence,1
9.10.23,many,2
9.10.23,still,2
9.10.23,active,1
9.10.23,perimeter,3
9.10.23,alongside,2
9.10.23,hostage,1
9.10.23,held,1
9.10.23,u,3
9.10.23,control,1
9.10.23,fence-adjacent,1
9.10.23,settlement,1
9.10.23,already,1
9.10.23,evacuated,1
9.10.23,fact,1
9.10.23,evacuation,1
9.10.23,except,1
9.10.23,family,6
9.10.23,chose,1
9.10.23,stay,1
9.10.23,respect,1
9.10.23,decision,1
9.10.23,afternoon,1
9.10.23,accompanied,1
9.10.23,chief,2
9.10.23,staff,2
9.10.23,division,1
9.10.23,commander,1
9.10.23,walking,1
9.10.23,house,2
9.10.23,soldier,6
9.10.23,going,1
9.10.23,point,1
9.10.23,searching,1
9.10.23,including,1
9.10.23,suicide,1
9.10.23,bomber,1
9.10.23,waiting,1
9.10.23,attack,2
9.10.23,crossing,1
9.10.23,prepared,1
9.10.23,throughout,1
9.10.23,entire,1
9.10.23,tank,1
9.10.23,plane,1
9.10.23,ready,1
9.10.23,kill,1
9.10.23,current,1
9.10.23,mission,2
9.10.23,clear,1
9.10.23,encountering,1
9.10.23,small,1
9.10.23,group,1
9.10.23,happened,1
9.10.23,encounter,1
9.10.23,northern,1
9.10.23,front,3
9.10.23,incident,1
9.10.23,ago,1
9.10.23,one,5
9.10.23,infiltration,1
9.10.23,metula,1
9.10.23,four,1
9.10.23,three,1
9.10.23,escaped,1
9.10.23,toward,1
9.10.23,determining,1
9.10.23,identity,1
9.10.23,beyond,1
9.10.23,attacked,1
9.10.23,infrastructure,1
9.10.23,southern,1
9.10.23,term,1
9.10.23,closely,1
9.10.23,monitoring,1
9.10.23,high,1
9.10.23,readiness,1
9.10.23,whoever,1
9.10.23,pay,1
9.10.23,mobilized,1
9.10.23,"300,000",1
9.10.23,reservist,2
9.10.23,within,1
9.10.23,48,1
9.10.23,extremely,1
9.10.23,rapid,1
9.10.23,mobilization,1
9.10.23,faster,1
9.10.23,previous,1
9.10.23,event,1
9.10.23,regarding,1
9.10.23,report,2
9.10.23,equipment,5
9.10.23,shortage,2
9.10.23,medium,1
9.10.23,social,1
9.10.23,networksג€,1
9.10.23,lack,1
9.10.23,food,2
9.10.23,vest,1
9.10.23,equipmentג€,1
9.10.23,want,2
9.10.23,clarify,1
9.10.23,carrying,1
9.10.23,go,1
9.10.23,also,2
9.10.23,receive,1
9.10.23,required,1
9.10.23,public,3
9.10.23,sending,1
9.10.23,supply,1
9.10.23,warms,1
9.10.23,boost,1
9.10.23,morale,1
9.10.23,'s,2
9.10.23,important,1
9.10.23,feel,1
9.10.23,support,1
9.10.23,reassure,1
9.10.23,combat,1
9.10.23,reach,2
9.10.23,everyone,2
9.10.23,patience,1
9.10.23,needed,2
9.10.23,civilian,2
9.10.23,task,1
9.10.23,force,1
9.10.23,led,1
9.10.23,major,1
9.10.23,general,1
9.10.23,lior,1
9.10.23,carmeli,1
9.10.23,handle,1
9.10.23,captive,4
9.10.23,missing,1
9.10.23,visiting,1
9.10.23,personally,1
9.10.23,senior,1
9.10.23,officer,1
9.10.23,talking,1
9.10.23,taking,1
9.10.23,dna,1
9.10.23,sample,1
9.10.23,sharing,1
9.10.23,detail,2
9.10.23,full,2
9.10.23,updated,1
9.10.23,30,1
9.10.23,informed,2
9.10.23,update,1
9.10.23,exact,2
9.10.23,number,1
9.10.23,special,1
9.10.23,team,1
9.10.23,established,1
9.10.23,begin,1
9.10.23,piecing,1
9.10.23,together,1
9.10.23,difficult,2
9.10.23,lost,1
9.10.23,citizen,2
9.10.23,700,1
9.10.23,85,1
9.10.23,loved,1
9.10.23,casualty,1
9.10.23,embrace,1
9.10.23,wounded,1
9.10.23,wish,1
9.10.23,recovery,1
9.10.23,feeling,1
9.10.23,frustration,1
9.10.23,end,1
9.10.23,must,1
9.10.23,remember,1
9.10.23,thing,1
9.10.23,win,1
9.10.23,paid,1
9.10.23,unbearable,1
9.10.23,return,1
9.10.23,acted,1
9.10.23,supreme,1
9.10.23,courage,1
9.10.23,continue,1
9.10.23,fight,1
9.10.23,bravely,1
9.10.23,begun,1
9.10.23,intention,1
9.10.23,hold,1
9.10.23,accountable,1
9.10.23,harmed,1
9.10.23,israeli,1
9.10.23,limit,3
9.10.23,territorial,1
9.10.23,capability,1
9.10.23,compass,1
9.10.23,security,1
9.10.23,victory,1
